y,x,char,value
11,37,-,0.023587726056575775
11,38,-,0.029011167585849762
11,39,-,0.03433184698224068
11,40,-,0.038240332156419754
11,41,-,0.06688308715820312
11,42,-,0.07560761272907257
11,43,-,0.02534395083785057
11,44,-,0.0
11,45,-,0.0
11,46,-,0.0
11,47,-,0.0
11,48,-,0.0
11,49,-,0.0
11,50,-,0.0
11,51,-,0.0
11,52,-,0.0
11,53,-,0.0
11,54,-,0.0
11,55,-,0.0
11,56,-,0.0
11,57,-,0.0
11,58,-,0.0
11,59,-,0.0
11,60,-,0.0
11,61,-,0.0
11,62,-,0.0
11,63,-,0.0
11,64,-,0.0
11,65,-,0.0
11,66,-,0.0
11,67,-,0.0
11,68,-,0.0
11,69,-,0.0
11,70,-,0.0
11,71,-,0.0
11,72,-,0.0
11,73,-,0.0
11,74,-,0.0
11,75,-,0.0
11,76,-,0.0
11,77,-,0.0
11,78,-,0.0
11,79,-,0.0
11,80,-,0.0
11,81,-,0.0
11,82,-,0.0
11,83,-,0.0
11,84,-,0.0
11,85,-,0.0
11,86,-,0.0
11,87,-,0.0
11,88,-,0.0
11,89,-,0.0
11,90,-,0.0
11,91,-,0.0
11,92,-,0.0
11,93,-,0.0
11,94,-,0.0
11,95,-,0.0
11,96,-,0.0
11,97,-,0.0
11,98,-,0.0
11,99,-,0.0
12,0,-,0.18780212104320526
12,1,-,0.0358177088201046
12,2,-,0.01954103447496891
12,3,-,0.020776405930519104
12,4,-,0.10933744162321091
12,5,-,0.017236022278666496
12,6,-,0.0071639749221503735
12,7,-,0.011726013384759426
12,8,-,0.012093051336705685
12,9,-,0.0059952144511044025
12,10,-,0.010916465893387794
12,11,-,0.033355649560689926
12,12,-,0.06046266481280327
12,13,-,0.04496163874864578
12,14,-,0.03631056100130081
12,15,-,0.055198293179273605
12,16,-,0.10639917850494385
12,17,-,0.10009695589542389
12,18,-,0.04632744938135147
12,19,-,0.020707977935671806
12,20,-,0.04821484535932541
12,21,-,0.06880809366703033
12,22,-,0.07689841091632843
12,23,-,0.04615485668182373
12,24,-,0.043725304305553436
12,25,-,0.030330879613757133
12,26,-,0.20517602562904358
12,27,-,0.021035781130194664
12,28,-,0.014030680991709232
12,29,-,0.07561825215816498
12,30,-,0.37528976798057556
12,31,-,0.01204112358391285
12,32,-,0.32126539945602417
12,33,-,0.44407278299331665
12,34,-,0.1473720520734787
12,35,-,0.039037276059389114
12,36,-,0.021838828921318054
12,37,-,0.08768544346094131
12,38,-,0.054413456469774246
12,39,-,0.06015225499868393
12,40,-,0.040340129286050797
12,41,-,0.08290178328752518
12,42,-,0.06978349387645721
12,43,-,0.08680211007595062
12,44,-,0.0
12,45,-,0.0
12,46,-,0.0
12,47,-,0.0
12,48,-,0.0
12,49,-,0.0
12,50,-,0.0
12,51,-,0.0
12,52,-,0.0
12,53,-,0.0
12,54,-,0.0
12,55,-,0.0
12,56,-,0.0
12,57,-,0.0
12,58,-,0.0
12,59,-,0.0
12,60,-,0.0
12,61,-,0.0
12,62,-,0.0
12,63,-,0.0
12,64,-,0.0
12,65,-,0.0
12,66,-,0.0
12,67,-,0.0
12,68,-,0.0
12,69,-,0.0
12,70,-,0.0
12,71,-,0.0
12,72,-,0.0
12,73,-,0.0
12,74,-,0.0
12,75,-,0.0
12,76,-,0.0
12,77,-,0.0
12,78,-,0.0
12,79,-,0.0
12,80,-,0.0
12,81,-,0.0
12,82,-,0.0
12,83,-,0.0
12,84,-,0.0
12,85,-,0.0
12,86,-,0.0
12,87,-,0.0
12,88,-,0.0
12,89,-,0.0
12,90,-,0.0
12,91,-,0.0
12,92,-,0.0
12,93,-,0.0
12,94,-,0.0
12,95,-,0.0
12,96,-,0.0
12,97,-,0.0
12,98,-,0.0
12,99,-,0.0
13,0,-,0.2196478247642517
13,1,-,0.20068347454071045
13,2,-,0.04844849929213524
13,3,-,0.024063851684331894
13,4,-,0.011047286912798882
13,5,-,0.006557266227900982
13,6,-,0.010433686897158623
13,7,-,0.020687570795416832
13,8,-,0.028733057901263237
13,9,-,0.012174966745078564
13,10,-,0.01804265007376671
13,11,-,0.056257400661706924
13,12,-,0.013755680061876774
13,13,-,0.018701357766985893
13,14,-,0.04575137794017792
13,15,-,0.08489169925451279
13,16,-,0.1574777215719223
13,17,-,0.11983563750982285
13,18,-,0.2099529504776001
13,19,-,0.03427901118993759
13,20,-,0.03673245757818222
13,21,-,0.0762881189584732
13,22,-,0.051282405853271484
13,23,-,0.04088034853339195
13,24,-,0.13340845704078674
13,25,-,0.03435011953115463
13,26,-,0.03758438304066658
13,27,-,0.018045706674456596
13,28,-,0.02359381504356861
13,29,-,0.09220892935991287
13,30,-,0.13559474050998688
13,31,-,0.02295478992164135
13,32,-,0.21053802967071533
13,33,-,0.05379574000835419
13,34,-,0.14655016362667084
13,35,-,0.04449774697422981
13,36,-,0.04246613010764122
13,37,-,0.0765334814786911
13,38,-,0.15792261064052582
13,39,-,0.14201825857162476
13,40,-,0.11472249031066895
13,41,-,0.6784215569496155
13,42,-,0.32942208647727966
13,43,-,0.12045373022556305
13,44,-,0.0
13,45,-,0.0
13,46,-,0.0
13,47,-,0.0
13,48,-,0.0
13,49,-,0.0
13,50,-,0.0
13,51,-,0.0
13,52,-,0.0
13,53,-,0.0
13,54,-,0.0
13,55,-,0.0
13,56,-,0.0
13,57,-,0.0
13,58,-,0.0
13,59,-,0.0
13,60,-,0.0
13,61,-,0.0
13,62,-,0.0
13,63,-,0.0
13,64,-,0.0
13,65,-,0.0
13,66,-,0.0
13,67,-,0.0
13,68,-,0.0
13,69,-,0.0
13,70,-,0.0
13,71,-,0.0
13,72,-,0.0
13,73,-,0.0
13,74,-,0.0
13,75,-,0.0
13,76,-,0.0
13,77,-,0.0
13,78,-,0.0
13,79,-,0.0
13,80,-,0.0
13,81,-,0.0
13,82,-,0.0
13,83,-,0.0
13,84,-,0.0
13,85,-,0.0
13,86,-,0.0
13,87,-,0.0
13,88,-,0.0
13,89,-,0.0
13,90,-,0.0
13,91,-,0.0
13,92,-,0.0
13,93,-,0.0
13,94,-,0.0
13,95,-,0.0
13,96,-,0.0
13,97,-,0.0
13,98,-,0.0
13,99,-,0.0
