y,x,char,value
1,50,-,0.0
1,51,-,0.0
1,52,-,0.0
1,53,-,0.0
1,54,-,0.0
1,55,-,0.0
1,56,-,0.0
1,57,-,0.0
1,58,-,0.0
1,59,-,0.0
1,60,-,0.0
1,61,-,0.0
1,62,-,0.0
1,63,-,0.0
1,64,-,0.0
1,65,-,0.0
1,66,-,0.0
1,67,-,0.0
1,68,-,0.0
1,69,-,0.0
1,70,-,0.0
1,71,-,0.0
1,72,-,0.0
1,73,-,0.0
1,74,-,0.0
1,75,-,0.0
1,76,-,0.0
1,77,-,0.0
1,78,-,0.0
1,79,-,0.0
1,80,-,0.0
1,81,-,0.0
1,82,-,0.0
1,83,-,0.0
1,84,-,0.0
1,85,-,0.0
1,86,-,0.0
1,87,-,0.0
1,88,-,0.0
1,89,-,0.0
1,90,-,0.0
1,91,-,0.0
1,92,-,0.0
1,93,-,0.0
1,94,-,0.0
1,95,-,0.0
1,96,-,0.0
1,97,-,0.0
1,98,-,0.0
1,99,-,0.0
2,0,-,0.021944385021924973
2,1,-,0.017719654366374016
2,2,-,0.007799745537340641
2,3,-,0.006081913132220507
2,4,-,0.006994457915425301
2,5,-,0.017098067328333855
2,6,-,0.032874442636966705
2,7,-,0.0433521643280983
2,8,-,0.12712465226650238
2,9,-,0.13860714435577393
2,10,-,0.012335782870650291
2,11,-,0.00903219822794199
2,12,-,0.015017182566225529
2,13,-,0.022419393062591553
2,14,-,0.00532184075564146
2,15,-,0.007028668653219938
2,16,-,0.009153010323643684
2,17,-,0.009083687327802181
2,18,-,0.008601564913988113
2,19,-,0.00703571317717433
2,20,-,0.0065833935514092445
2,21,-,0.005685692653059959
2,22,-,0.005943945609033108
2,23,-,0.01308292057365179
2,24,-,0.016652021557092667
2,25,-,0.01926255412399769
2,26,-,0.016949672251939774
2,27,-,0.018429629504680634
2,28,-,0.017981896176934242
2,29,-,0.0072557865642011166
2,30,-,0.01334993727505207
2,31,-,0.005622373428195715
2,32,-,0.006369322072714567
2,33,-,0.017347587272524834
2,34,-,0.031314704567193985
2,35,-,0.020663725212216377
2,36,-,0.018161745741963387
2,37,-,0.024372609332203865
2,38,-,0.029377425089478493
2,39,-,0.026665212586522102
2,40,-,0.18364110589027405
2,41,-,0.01721591129899025
2,42,-,0.05468779802322388
2,43,-,0.08668377250432968
2,44,-,0.04864044487476349
2,45,-,0.0
2,46,-,0.0
2,47,-,0.0
2,48,-,0.0
2,49,-,0.0
2,50,-,0.0
2,51,-,0.0
2,52,-,0.0
2,53,-,0.0
2,54,-,0.0
2,55,-,0.0
2,56,-,0.0
2,57,-,0.0
2,58,-,0.0
2,59,-,0.0
2,60,-,0.0
2,61,-,0.0
2,62,-,0.0
2,63,-,0.0
2,64,-,0.0
2,65,-,0.0
2,66,-,0.0
2,67,-,0.0
2,68,-,0.0
2,69,-,0.0
2,70,-,0.0
2,71,-,0.0
2,72,-,0.0
2,73,-,0.0
2,74,-,0.0
2,75,-,0.0
2,76,-,0.0
2,77,-,0.0
2,78,-,0.0
2,79,-,0.0
2,80,-,0.0
2,81,-,0.0
2,82,-,0.0
2,83,-,0.0
2,84,-,0.0
2,85,-,0.0
2,86,-,0.0
2,87,-,0.0
2,88,-,0.0
2,89,-,0.0
2,90,-,0.0
2,91,-,0.0
2,92,-,0.0
2,93,-,0.0
2,94,-,0.0
2,95,-,0.0
2,96,-,0.0
2,97,-,0.0
2,98,-,0.0
2,99,-,0.0
3,0,-,0.011703786440193653
3,1,-,0.006645848508924246
3,2,-,0.0054871998727321625
3,3,-,0.005352742969989777
3,4,-,0.005309632048010826
3,5,-,0.012877906672656536
3,6,-,0.030733129009604454
3,7,-,0.03234928101301193
3,8,-,0.048435091972351074
3,9,-,0.0474402979016304
3,10,-,0.007785319350659847
3,11,-,0.007975016720592976
3,12,-,0.007987289689481258
3,13,-,0.010051398538053036
3,14,-,0.006706776563078165
3,15,-,0.005319229327142239
3,16,-,0.006036518141627312
3,17,-,0.0060677435249090195
3,18,-,0.005107118748128414
3,19,-,0.00479473453015089
3,20,-,0.006519995629787445
3,21,-,0.006987452507019043
3,22,-,0.010211902670562267
3,23,-,0.021566912531852722
3,24,-,0.01761113665997982
3,25,-,0.017932623624801636
3,26,-,0.013429938815534115
3,27,-,0.007346570026129484
3,28,-,0.004935063421726227
3,29,-,0.007339661940932274
3,30,-,0.007305435370653868
3,31,-,0.003593273228034377
3,32,-,0.006300674751400948
3,33,-,0.006454505957663059
3,34,-,0.00847640447318554
3,35,-,0.015291910618543625
3,36,-,0.019920146092772484
3,37,-,0.02914859727025032
3,38,-,0.035593174397945404
3,39,-,0.028334010392427444
3,40,-,0.020657630637288094
3,41,-,0.0152175547555089
3,42,-,0.05055495351552963
3,43,-,0.04595673084259033
3,44,-,0.034863993525505066
3,45,-,0.0
3,46,-,0.0
3,47,-,0.0
3,48,-,0.0
3,49,-,0.0
3,50,-,0.0
3,51,-,0.0
3,52,-,0.0
3,53,-,0.0
3,54,-,0.0
3,55,-,0.0
3,56,-,0.0
3,57,-,0.0
3,58,-,0.0
3,59,-,0.0
3,60,-,0.0
3,61,-,0.0
3,62,-,0.0
3,63,-,0.0
3,64,-,0.0
3,65,-,0.0
3,66,-,0.0
3,67,-,0.0
3,68,-,0.0
3,69,-,0.0
3,70,-,0.0
3,71,-,0.0
3,72,-,0.0
3,73,-,0.0
3,74,-,0.0
3,75,-,0.0
3,76,-,0.0
3,77,-,0.0
3,78,-,0.0
3,79,-,0.0
3,80,-,0.0
3,81,-,0.0
3,82,-,0.0
3,83,-,0.0
3,84,-,0.0
3,85,-,0.0
3,86,-,0.0
3,87,-,0.0
3,88,-,0.0
3,89,-,0.0
3,90,-,0.0
3,91,-,0.0
3,92,-,0.0
3,93,-,0.0
3,94,-,0.0
3,95,-,0.0
3,96,-,0.0
3,97,-,0.0
3,98,-,0.0
3,99,-,0.0
4,0,-,0.016673199832439423
4,1,-,0.005789576563984156
4,2,-,0.004686531610786915
4,3,-,0.004691101144999266
4,4,-,0.004254573490470648
4,5,-,0.007171241100877523
4,6,-,0.009753221645951271
4,7,-,0.008339190855622292
4,8,-,0.005308043677359819
4,9,-,0.00603731581941247
4,10,-,0.006571544334292412
4,11,-,0.0070174867287278175
4,12,-,0.006419600453227758
4,13,-,0.0046456195414066315
4,14,-,0.005165155045688152
4,15,-,0.007287874817848206
4,16,-,0.004861143417656422
4,17,-,0.005241951439529657
4,18,-,0.004032905679196119
4,19,-,0.004743003286421299
4,20,-,0.006097203586250544
4,21,-,0.006322759203612804
4,22,-,0.004742028191685677
4,23,-,0.008418796584010124
4,24,-,0.011674902401864529
4,25,-,0.026039136573672295
4,26,-,0.013341264799237251
4,27,-,0.008202703669667244
4,28,-,0.004370545968413353
4,29,-,0.0049318005330860615
4,30,-,0.003792031202465296
4,31,-,0.01760050281882286
4,32,-,0.027926994487643242
4,33,-,0.00702498946338892
4,34,-,0.008089548908174038
4,35,-,0.009083584882318974
4,36,-,0.017110805958509445
4,37,-,0.023107459768652916
4,38,-,0.023015933111310005
4,39,-,0.022171441465616226
4,40,-,0.024630175903439522
4,41,-,0.04796518757939339
4,42,-,0.033010099083185196
4,43,-,0.03651684522628784
4,44,-,0.03636685386300087
4,45,-,0.0
4,46,-,0.0
4,47,-,0.0
4,48,-,0.0
4,49,-,0.0
4,50,-,0.0
4,51,-,0.0
4,52,-,0.0
4,53,-,0.0
4,54,-,0.0
4,55,-,0.0
4,56,-,0.0
4,57,-,0.0
4,58,-,0.0
4,59,-,0.0
4,60,-,0.0
4,61,-,0.0
4,62,-,0.0
4,63,-,0.0
4,64,-,0.0
4,65,-,0.0
4,66,-,0.0
4,67,-,0.0
4,68,-,0.0
4,69,-,0.0
4,70,-,0.0
4,71,-,0.0
4,72,-,0.0
4,73,-,0.0
4,74,-,0.0
4,75,-,0.0
4,76,-,0.0
4,77,-,0.0
4,78,-,0.0
4,79,-,0.0
4,80,-,0.0
4,81,-,0.0
4,82,-,0.0
4,83,-,0.0
4,84,-,0.0
4,85,-,0.0
4,86,-,0.0
4,87,-,0.0
4,88,-,0.0
4,89,-,0.0
4,90,-,0.0
4,91,-,0.0
4,92,-,0.0
4,93,-,0.0
4,94,-,0.0
4,95,-,0.0
4,96,-,0.0
4,97,-,0.0
4,98,-,0.0
4,99,-,0.0
5,0,-,0.015121215023100376
5,1,-,0.0076855262741446495
5,2,-,0.005228156223893166
5,3,-,0.011115146800875664
5,4,-,0.008274402469396591
5,5,-,0.017596758902072906
5,6,-,0.008300118148326874
5,7,-,0.014917814172804356
5,8,-,0.015418865717947483
5,9,-,0.008735560812056065
5,10,-,0.010567007586359978
5,11,-,0.009777799248695374
5,12,-,0.016010520979762077
5,13,-,0.04464951530098915
5,14,-,0.007638752926141024
5,15,-,0.005676039028912783
5,16,-,0.022481413558125496
5,17,-,0.02109750732779503
5,18,-,0.004896044731140137
5,19,-,0.004724759608507156
5,20,-,0.008934392593801022
5,21,-,0.01212008111178875
5,22,-,0.008703158237040043
5,23,-,0.018807455897331238
5,24,-,0.01992293819785118
5,25,-,0.019299013540148735
5,26,-,0.014475845731794834
5,27,-,0.013468974269926548
5,28,-,0.005310566630214453
5,29,-,0.010304453782737255
5,30,-,0.010677073150873184
5,31,-,0.014007237739861012
5,32,-,0.013839642517268658
5,33,-,0.007451692596077919
5,34,-,0.015055503696203232
5,35,-,0.023005029186606407
5,36,-,0.01373255718499422
5,37,-,0.015910781919956207
5,38,-,0.016773240640759468
5,39,-,0.016297396272420883
5,40,-,0.04440796747803688
5,41,-,0.06139672175049782
5,42,-,0.03550528362393379
5,43,-,0.014165709726512432
5,44,-,0.03953467309474945
5,45,-,0.0
5,46,-,0.0
5,47,-,0.0
5,48,-,0.0
5,49,-,0.0
5,50,-,0.0
5,51,-,0.0
5,52,-,0.0
5,53,-,0.0
5,54,-,0.0
5,55,-,0.0
5,56,-,0.0
5,57,-,0.0
5,58,-,0.0
5,59,-,0.0
5,60,-,0.0
5,61,-,0.0
5,62,-,0.0
5,63,-,0.0
5,64,-,0.0
5,65,-,0.0
5,66,-,0.0
5,67,-,0.0
5,68,-,0.0
5,69,-,0.0
5,70,-,0.0
5,71,-,0.0
5,72,-,0.0
5,73,-,0.0
5,74,-,0.0
5,75,-,0.0
5,76,-,0.0
5,77,-,0.0
5,78,-,0.0
5,79,-,0.0
5,80,-,0.0
5,81,-,0.0
5,82,-,0.0
5,83,-,0.0
5,84,-,0.0
5,85,-,0.0
5,86,-,0.0
5,87,-,0.0
5,88,-,0.0
5,89,-,0.0
5,90,-,0.0
5,91,-,0.0
5,92,-,0.0
5,93,-,0.0
5,94,-,0.0
5,95,-,0.0
5,96,-,0.0
5,97,-,0.0
5,98,-,0.0
5,99,-,0.0
6,0,-,0.012457454577088356
6,1,-,0.005054911598563194
6,2,-,0.004854761529713869
6,3,-,0.005063231568783522
6,4,-,0.007301653269678354
6,5,-,0.007472286466509104
6,6,-,0.010787435807287693
6,7,-,0.03430936858057976
6,8,-,0.04341034218668938
6,9,-,0.020240671932697296
6,10,-,0.012607785873115063
6,11,-,0.008408785797655582
6,12,-,0.009118237532675266
6,13,-,0.01769784837961197
6,14,-,0.010557620786130428
6,15,-,0.009429055266082287
6,16,-,0.006944755092263222
6,17,-,0.007629401981830597
6,18,-,0.004729078616946936
6,19,-,0.004529505502432585
6,20,-,0.0074289157055318356
6,21,-,0.007096828892827034
6,22,-,0.026693293824791908
6,23,-,0.07708999514579773
6,24,-,0.0698874443769455
6,25,-,0.015211917459964752
6,26,-,0.006982927676290274
6,27,-,0.006957607809454203
6,28,-,0.123423732817173
6,29,-,0.009527482092380524
6,30,-,0.012823003344237804
6,31,-,0.0042542144656181335
6,32,-,0.008865092881023884
6,33,-,0.0073361084796488285
6,34,-,0.02768789790570736
6,35,-,0.04225384443998337
6,36,-,0.03015894815325737
6,37,-,0.021821025758981705
6,38,-,0.014499874785542488
6,39,-,0.015634184703230858
6,40,-,0.015831254422664642
6,41,-,0.12628839910030365
6,42,-,0.12968170642852783
6,43,-,0.3040280342102051
6,44,-,0.10319475829601288
6,45,-,0.0
6,46,-,0.0
6,47,-,0.0
6,48,-,0.0
6,49,-,0.0
6,50,-,0.0
6,51,-,0.0
6,52,-,0.0
6,53,-,0.0
6,54,-,0.0
6,55,-,0.0
6,56,-,0.0
6,57,-,0.0
6,58,-,0.0
6,59,-,0.0
6,60,-,0.0
6,61,-,0.0
6,62,-,0.0
6,63,-,0.0
6,64,-,0.0
6,65,-,0.0
6,66,-,0.0
6,67,-,0.0
6,68,-,0.0
6,69,-,0.0
6,70,-,0.0
6,71,-,0.0
6,72,-,0.0
6,73,-,0.0
6,74,-,0.0
6,75,-,0.0
6,76,-,0.0
6,77,-,0.0
6,78,-,0.0
6,79,-,0.0
6,80,-,0.0
6,81,-,0.0
6,82,-,0.0
6,83,-,0.0
6,84,-,0.0
6,85,-,0.0
6,86,-,0.0
6,87,-,0.0
6,88,-,0.0
6,89,-,0.0
6,90,-,0.0
6,91,-,0.0
6,92,-,0.0
6,93,-,0.0
6,94,-,0.0
6,95,-,0.0
6,96,-,0.0
6,97,-,0.0
6,98,-,0.0
6,99,-,0.0
7,0,-,0.010178004391491413
7,1,-,0.004726755898445845
7,2,-,0.004636080004274845
7,3,-,0.004196640569716692
7,4,-,0.0039040432311594486
7,5,-,0.004825991112738848
7,6,-,0.00725514255464077
7,7,-,0.0058404868468642235
7,8,-,0.005192543845623732
7,9,-,0.005305908154696226
7,10,-,0.009254777804017067
7,11,-,0.00534415990114212
7,12,-,0.005086323246359825
7,13,-,0.006858548149466515
7,14,-,0.003995753359049559
7,15,-,0.0038622503634542227
7,16,-,0.0047278315760195255
7,17,-,0.005709472112357616
7,18,-,0.0039895521476864815
7,19,-,0.0036334579344838858
7,20,-,0.008843211457133293
7,21,-,0.008838034234941006
7,22,-,0.010773615911602974
7,23,-,0.022444404661655426
7,24,-,0.025135120376944542
7,25,-,0.01331508532166481
7,26,-,0.009586418978869915
7,27,-,0.0073176235891878605
7,28,-,0.004520725458860397
7,29,-,0.006985090207308531
7,30,-,0.007784073241055012
7,31,-,0.008888968266546726
7,32,-,0.010117113590240479
7,33,-,0.007369372062385082
7,34,-,0.006858620326966047
7,35,-,0.010476869530975819
7,36,-,0.012962286360561848
7,37,-,0.017371026799082756
7,38,-,0.01678651198744774
7,39,-,0.2475016862154007
7,40,-,0.03621546924114227
7,41,-,0.01616869866847992
7,42,-,0.037524230778217316
7,43,-,0.06073043495416641
7,44,-,0.02907615713775158
7,45,-,0.0
7,46,-,0.0
7,47,-,0.0
7,48,-,0.0
7,49,-,0.0
7,50,-,0.0
7,51,-,0.0
7,52,-,0.0
7,53,-,0.0
7,54,-,0.0
7,55,-,0.0
7,56,-,0.0
7,57,-,0.0
7,58,-,0.0
7,59,-,0.0
7,60,-,0.0
7,61,-,0.0
7,62,-,0.0
7,63,-,0.0
7,64,-,0.0
7,65,-,0.0
7,66,-,0.0
7,67,-,0.0
7,68,-,0.0
7,69,-,0.0
7,70,-,0.0
7,71,-,0.0
7,72,-,0.0
7,73,-,0.0
7,74,-,0.0
7,75,-,0.0
7,76,-,0.0
7,77,-,0.0
7,78,-,0.0
7,79,-,0.0
7,80,-,0.0
7,81,-,0.0
7,82,-,0.0
7,83,-,0.0
7,84,-,0.0
7,85,-,0.0
7,86,-,0.0
7,87,-,0.0
7,88,-,0.0
7,89,-,0.0
7,90,-,0.0
7,91,-,0.0
7,92,-,0.0
7,93,-,0.0
7,94,-,0.0
7,95,-,0.0
7,96,-,0.0
7,97,-,0.0
7,98,-,0.0
7,99,-,0.0
8,0,-,0.03384539857506752
8,1,-,0.006480011157691479
8,2,-,0.036291107535362244
8,3,-,0.0045066759921610355
8,4,-,0.005004840902984142
8,5,-,0.005904468707740307
8,6,-,0.007442935835570097
8,7,-,0.005631485488265753
8,8,-,0.0056548649445176125
8,9,-,0.009290685877203941
8,10,-,0.008110523223876953
8,11,-,0.009309940040111542
8,12,-,0.019420336931943893
8,13,-,0.012748397886753082
8,14,-,0.005259536672383547
8,15,-,0.004964205902069807
8,16,-,0.010163986124098301
8,17,-,0.009083262644708157
8,18,-,0.004626146052032709
8,19,-,0.0066472007893025875
8,20,-,0.013733068481087685
8,21,-,0.018905658274888992
8,22,-,0.02117587812244892
8,23,-,0.02298053167760372
8,24,-,0.018986880779266357
8,25,-,0.011217063292860985
8,26,-,0.00935034267604351
8,27,-,0.00992464367300272
8,28,-,0.006126826163381338
8,29,-,0.008182837627828121
8,30,-,0.009509443305432796
8,31,-,0.0071829138323664665
8,32,-,0.028439924120903015
8,33,-,0.014138133265078068
8,34,-,0.01717635989189148
8,35,-,0.01661946251988411
8,36,-,0.02397586964070797
8,37,-,0.03275663033127785
8,38,-,0.026061050593852997
8,39,-,0.028098326176404953
8,40,-,0.0471673384308815
8,41,-,0.0856308564543724
8,42,-,0.0666101723909378
8,43,-,0.1170445904135704
8,44,-,0.12673141062259674
8,45,-,0.0
8,46,-,0.0
8,47,-,0.0
8,48,-,0.0
8,49,-,0.0
8,50,-,0.0
8,51,-,0.0
8,52,-,0.0
8,53,-,0.0
8,54,-,0.0
8,55,-,0.0
8,56,-,0.0
8,57,-,0.0
8,58,-,0.0
8,59,-,0.0
8,60,-,0.0
8,61,-,0.0
8,62,-,0.0
8,63,-,0.0
8,64,-,0.0
8,65,-,0.0
8,66,-,0.0
8,67,-,0.0
8,68,-,0.0
8,69,-,0.0
8,70,-,0.0
8,71,-,0.0
8,72,-,0.0
8,73,-,0.0
8,74,-,0.0
8,75,-,0.0
8,76,-,0.0
8,77,-,0.0
8,78,-,0.0
8,79,-,0.0
8,80,-,0.0
8,81,-,0.0
8,82,-,0.0
8,83,-,0.0
8,84,-,0.0
8,85,-,0.0
8,86,-,0.0
8,87,-,0.0
8,88,-,0.0
8,89,-,0.0
8,90,-,0.0
8,91,-,0.0
8,92,-,0.0
8,93,-,0.0
8,94,-,0.0
8,95,-,0.0
8,96,-,0.0
8,97,-,0.0
8,98,-,0.0
8,99,-,0.0
9,0,-,0.028184326365590096
9,1,-,0.005852544214576483
9,2,-,0.00767883425578475
9,3,-,0.005778202321380377
9,4,-,0.005118352361023426
9,5,-,0.005042230244725943
9,6,-,0.005403661634773016
9,7,-,0.004861841443926096
9,8,-,0.0052893999963998795
9,9,-,0.006388348061591387
9,10,-,0.006414652336388826
9,11,-,0.0369914211332798
9,12,-,0.06419091671705246
9,13,-,0.01786642335355282
9,14,-,0.008536601439118385
9,15,-,0.0049633909948170185
9,16,-,0.005786542780697346
9,17,-,0.008110545575618744
9,18,-,0.004582762252539396
9,19,-,0.0038290387019515038
9,20,-,0.0212369617074728
9,21,-,0.01906520128250122
9,22,-,0.02196798473596573
9,23,-,0.011133512482047081
9,24,-,0.009641462005674839
9,25,-,0.012493264861404896
9,26,-,0.07412510365247726
